sheet,source_log,process_original,process_normalized,run_number_in_same_log,step_number,step_original,step_normalized,step_seconds,total_seconds_at_step,severity,process_run_total_seconds,average_step_seconds_ignoring_dates,average_process_total_seconds_ignoring_dates
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,39,Monthly dashboard fast canvas - blank sheet inserted in configured creation order: Unlock CP 06.,Monthly dashboard fast canvas - blank sheet inserted in configured creation order: Unlock CP,25.654,75.296,SLOW,158.060,11.441,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,40,Monthly dashboard fast canvas - grid resized to 353 rows x 4 cols: Unlock CP 06.,Monthly dashboard fast canvas - grid resized to 353 rows x 4 cols: Unlock CP,1.378,76.674,OK,158.060,1.478,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,41,Monthly dashboard fast canvas - template column widths applied: Unlock CP 06.,Monthly dashboard fast canvas - template column widths applied: Unlock CP,0.648,77.322,OK,158.060,0.559,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,42,Monthly dashboard fast canvas - raw values written | Rows: 349: Unlock CP 06.,Monthly dashboard fast canvas - raw values written | Rows: 349: Unlock CP,0.017,77.339,OK,158.060,0.042,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,43,Monthly dashboard fast canvas - title rows copied from template: Unlock CP 06.,Monthly dashboard fast canvas - title rows copied from template: Unlock CP,0.007,77.346,OK,158.060,0.015,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,44,Monthly dashboard fast canvas - header row copied from template: Unlock CP 06.,Monthly dashboard fast canvas - header row copied from template: Unlock CP,0.005,77.351,OK,158.060,0.014,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,45,Monthly dashboard fast canvas - data-row format copied from template | Rows: 349: Unlock CP 06.,Monthly dashboard fast canvas - data-row format copied from template | Rows: 349: Unlock CP,0.006,77.357,OK,158.060,0.021,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,46,Monthly dashboard fast canvas - title/date/header values stamped: Unlock CP 06.,Monthly dashboard fast canvas - title/date/header values stamped: Unlock CP,0.021,77.378,OK,158.060,0.039,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,47,Monthly dashboard fast canvas - frozen rows/columns and tab color applied: Unlock CP 06.,Monthly dashboard fast canvas - frozen rows/columns and tab color applied: Unlock CP,1.621,78.999,OK,158.060,1.001,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,48,Monthly dashboard fast canvas - filter created: Unlock CP 06.,Monthly dashboard fast canvas - filter created: Unlock CP,1.080,80.079,OK,158.060,0.845,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,49,Monthly dashboard fast canvas - template-driven canvas wrap applied: Unlock CP 06.,Monthly dashboard fast canvas - template-driven canvas wrap applied: Unlock CP,0.953,81.032,OK,158.060,0.465,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,50,Monthly dashboard fast canvas - runtime caches cleared: Unlock CP 06.,Monthly dashboard fast canvas - runtime caches cleared: Unlock CP,0.003,81.035,OK,158.060,0.010,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,51,Created monthly dashboard fast canvas: Unlock CP,Created monthly dashboard fast canvas: Unlock CP,0.000,81.035,OK,158.060,0.000,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,52,Locked monthly dashboard row heights: Unlock CP 06.,Locked monthly dashboard row heights: Unlock CP,1.560,82.595,OK,158.060,0.941,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,53,Raw archive detail - archive workbook opened: Source - Unlocked CP 06.,Raw archive detail - archive workbook opened: Source - Unlocked CP,0.147,82.742,OK,158.060,0.172,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,54,Raw archive detail - existing archive sheet deleted if present: Source - Unlocked CP 06.,Raw archive detail - existing archive sheet deleted if present: Source - Unlocked CP,0.001,82.743,OK,158.060,0.097,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,55,Raw archive detail - source sheet copied to archive workbook: Source - Unlocked CP 06.,Raw archive detail - source sheet copied to archive workbook: Source - Unlocked CP,1.743,84.486,OK,158.060,1.249,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,56,Raw archive detail - archive sheet renamed: Source - Unlocked CP 06.,Raw archive detail - archive sheet renamed: Source - Unlocked CP,0.272,84.758,OK,158.060,0.217,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,57,Raw archive detail - archive sheet visibility enforced visible: Source - Unlocked CP 06.,Raw archive detail - archive sheet visibility enforced visible: Source - Unlocked CP,0.182,84.940,OK,158.060,0.099,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,58,Raw data copied to archive: Source - Unlocked CP,Raw data copied to archive: Source - Unlocked CP,0.000,84.940,OK,158.060,0.000,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,59,Local raw sheet deleted to preserve workbook speed,Local raw sheet deleted to preserve workbook speed,2.001,86.941,OK,158.060,0.752,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,60,Hide governed output sheet: Unlock CP 06.,Hide governed output sheet: Unlock CP,9.874,96.815,OK,158.060,1.091,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,61,Formatted monthly import tab: UC from UC June,Formatted monthly import tab: UC from UC,0.618,97.433,OK,158.060,0.145,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,62,Read Raw Data source in place without editing imported values | Rows:,Read Raw Data source in place without editing imported values | Rows,16.204,113.637,SLOW,158.060,5.920,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,63,Rename Raw Data import sheet in place and place in configured creation order: RD June -> Raw Data 06.,Rename Raw Data import sheet in place and place in configured creation order: RD -> Raw Data,7.850,121.487,OK,158.060,7.021,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,64,Wave 4 Raw Data header row detection complete | Header row:,Wave 4 Raw Data header row detection complete | Header row,1.111,122.598,OK,158.060,0.730,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,65,Wave 4 Raw Data title-row insert complete | Rows inserted:,Wave 4 Raw Data title-row insert complete | Rows inserted,0.152,122.750,OK,158.060,0.998,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,66,Wave 4 Raw Data approved-column append complete | Columns added:,Wave 4 Raw Data approved-column append complete | Columns added,0.684,123.434,OK,158.060,1.084,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,67,Wave 4 Raw Data title/header formatting start | Width:,Wave 4 Raw Data title/header formatting start | Width,0.472,123.906,OK,158.060,0.545,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,68,Wave 4 Raw Data title/header formatting complete,Wave 4 Raw Data title/header formatting complete,0.260,124.166,OK,158.060,0.271,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,69,Wave 4 Raw Data frozen rows set,Wave 4 Raw Data frozen rows set,0.370,124.536,OK,158.060,0.635,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,70,Wave 4 Raw Data filter removal skipped - no existing filter,Wave 4 Raw Data filter removal skipped - no existing filter,0.203,124.739,OK,158.060,0.292,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,71,Wave 4 Raw Data filter creation complete | Rows: 5984; Columns:,Wave 4 Raw Data filter creation complete | Rows: 5984; Columns,0.402,125.141,OK,158.060,0.701,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,72,"Wave 4 Raw Data in-place title/header/column work complete | Added columns: Notes, Safety - 2 Person, Wanderer, Interpreter Needed, Fall Risk, DPOA or Guardian Active, Palliative Care, Primary PMR Row","Wave 4 Raw Data in-place title/header/column work complete | Added columns: Notes, Safety - 2 Person, Wanderer, Interpreter Needed, Fall Risk, DPOA or Guardian Active, Palliative Care, Primary PMR Row",0.003,125.144,OK,158.060,0.004,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,73,Wave 4 Raw Data approved-sync columns start,Wave 4 Raw Data approved-sync columns start,0.000,125.144,OK,158.060,0.000,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,74,Wave 4 Raw Data approved-sync bulk read complete | Rows:,Wave 4 Raw Data approved-sync bulk read complete | Rows,4.192,129.336,OK,158.060,4.008,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,75,Wave 4 Raw Data approved-sync guarded write complete | Changed column groups:,Wave 4 Raw Data approved-sync guarded write complete | Changed column groups,0.070,129.406,OK,158.060,0.077,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,76,Wave 4 Raw Data approved-sync columns complete | Changed column groups:,Wave 4 Raw Data approved-sync columns complete | Changed column groups,0.006,129.412,OK,158.060,0.006,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,77,Wave 4 Raw Data banner-column sync start,Wave 4 Raw Data banner-column sync start,0.000,129.412,OK,158.060,0.000,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,78,Wave 4 Raw Data banner-sync bulk read complete | Rows:,Wave 4 Raw Data banner-sync bulk read complete | Rows,4.498,133.910,OK,158.060,4.399,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,79,Wave 4 Raw Data banner-sync source map built | Keys:,Wave 4 Raw Data banner-sync source map built | Keys,0.772,134.682,OK,158.060,0.740,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,80,Wave 4 Raw Data banner-sync guarded write complete | Changed column groups:,Wave 4 Raw Data banner-sync guarded write complete | Changed column groups,1.554,136.236,OK,158.060,1.222,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,81,Wave 4 Raw Data banner-column sync complete | Rows updated:,Wave 4 Raw Data banner-column sync complete | Rows updated,0.007,136.243,OK,158.060,0.010,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,82,Wave 4 Raw Data row-height lock start,Wave 4 Raw Data row-height lock start,0.001,136.244,OK,158.060,0.000,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,83,Wave 4 Raw Data row-height lock complete,Wave 4 Raw Data row-height lock complete,0.826,137.070,OK,158.060,0.992,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,84,Wave 4 Raw Data visibility policy start,Wave 4 Raw Data visibility policy start,0.000,137.070,OK,158.060,0.000,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,85,Hide governed output sheet: Raw Data 06.,Hide governed output sheet: Raw Data,0.215,137.285,OK,158.060,0.288,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,86,Wave 4 Raw Data visibility policy complete,Wave 4 Raw Data visibility policy complete,0.000,137.285,OK,158.060,0.000,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,87,Raw Data Index refresh deferred,Raw Data Index refresh deferred,0.002,137.287,OK,158.060,0.005,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,88,Formatted monthly Raw Data in place without deleting imported columns: Raw Data 06.,Formatted monthly Raw Data in place without deleting imported columns: Raw Data,0.079,137.366,OK,158.060,1.100,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,89,Formatted monthly import tab: RD from RD June,Formatted monthly import tab: RD from RD,0.001,137.367,OK,158.060,0.002,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,90,Index explicitly refreshed once after all monthly sheets formatted,Index explicitly refreshed once after all monthly sheets formatted,20.549,157.916,SLOW,158.060,15.158,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,91,Complete,Complete,0.144,158.060,OK,158.060,0.105,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Format Monthly Sheets 04.26,Format Monthly Sheets,1,1,Monthly dashboard fast canvas - frozen rows/columns and tab color applied: CP Due 04.,Monthly dashboard fast canvas - frozen rows/columns and tab color applied: CP Due,25.077,25.077,OK,82.883,2.161,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Format Monthly Sheets 04.26,Format Monthly Sheets,1,2,Monthly dashboard fast canvas - filter created: CP Due 04.,Monthly dashboard fast canvas - filter created: CP Due,0.428,25.505,OK,82.883,0.915,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Format Monthly Sheets 04.26,Format Monthly Sheets,1,3,Monthly dashboard fast canvas - template-driven canvas wrap applied: CP Due 04.,Monthly dashboard fast canvas - template-driven canvas wrap applied: CP Due,0.497,26.002,OK,82.883,0.481,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Format Monthly Sheets 04.26,Format Monthly Sheets,1,4,Monthly dashboard fast canvas - runtime caches cleared: CP Due 04.,Monthly dashboard fast canvas - runtime caches cleared: CP Due,0.003,26.005,OK,82.883,0.004,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Format Monthly Sheets 04.26,Format Monthly Sheets,1,5,Created monthly dashboard fast canvas: CP Due,Created monthly dashboard fast canvas: CP Due,0.000,26.005,OK,82.883,0.000,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Format Monthly Sheets 04.26,Format Monthly Sheets,1,6,Locked monthly dashboard row heights: CP Due 04.,Locked monthly dashboard row heights: CP Due,0.468,26.473,OK,82.883,0.696,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Format Monthly Sheets 04.26,Format Monthly Sheets,1,7,Raw archive detail - reused pre-opened archive workbook connection: Source - CP Due 04.,Raw archive detail - reused pre-opened archive workbook connection: Source - CP Due,0.001,26.474,OK,82.883,0.000,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Format Monthly Sheets 04.26,Format Monthly Sheets,1,8,Raw archive detail - existing archive sheet deleted if present: Source - CP Due 04.,Raw archive detail - existing archive sheet deleted if present: Source - CP Due,0.319,26.793,OK,82.883,0.098,106.731
