sheet,source_log,process_original,process_normalized,run_number_in_same_log,step_number,step_original,step_normalized,step_seconds,total_seconds_at_step,severity,process_run_total_seconds,average_step_seconds_ignoring_dates,average_process_total_seconds_ignoring_dates
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,87,Create Monthly Update - Create Master List - Build Master List headers,Create Monthly Update - Create Master List - Build Master List headers,0.179,88.330,OK,111.838,0.240,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,88,Create Monthly Update - Create Master List - Mapped Primary PMR rows in memory | Rows:,Create Monthly Update - Create Master List - Mapped Primary PMR rows in memory | Rows,1.820,90.150,OK,111.838,1.894,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,89,Create Monthly Update - Create Master List - Sync Unlocked CP to Master List primary rows (in-memory),Create Monthly Update - Create Master List - Sync Unlocked CP to Master List primary rows (in-memory),0.600,90.750,OK,111.838,1.289,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,90,Create Monthly Update - Create Master List - Sync Care Plan Due to Master List primary rows (in-memory),Create Monthly Update - Create Master List - Sync Care Plan Due to Master List primary rows (in-memory),0.561,91.311,OK,111.838,0.693,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,91,Create Monthly Update - Create Master List - Single-pass write complete | Primary synced rows flushed:,Create Monthly Update - Create Master List - Single-pass write complete | Primary synced rows flushed,0.382,91.693,OK,111.838,0.317,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,92,Create Monthly Update - Create Master List - Set final Master List sheet name and place in configured creation order,Create Monthly Update - Create Master List - Set final Master List sheet name and place in configured creation order,5.311,97.004,OK,111.838,5.471,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,93,Create Monthly Update - Create Master List - Lock Master List final row heights,Create Monthly Update - Create Master List - Lock Master List final row heights,0.227,97.231,OK,111.838,0.547,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,94,All template sheets successfully hidden,All template sheets successfully hidden,0.439,97.670,OK,111.838,4.707,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,95,Create Monthly Update - Create Master List - Hide report templates before Master List completion,Create Monthly Update - Create Master List - Hide report templates before Master List completion,0.002,97.672,OK,111.838,0.002,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,96,Create Monthly Update - Master List complete: Master List 05.,Create Monthly Update - Master List complete: Master List,0.003,97.675,OK,111.838,0.005,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,97,Create Monthly Update - Index refreshed; full-workbook sheet sorting skipped by design,Create Monthly Update - Index refreshed; full-workbook sheet sorting skipped by design,14.082,111.757,SLOW,111.838,12.206,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,98,Complete,Complete,0.081,111.838,OK,111.838,0.104,144.679
Create Monthly Update,v1.8.9.4.2 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,1,Start,Start,0.479,0.479,OK,150.343,0.462,144.679
Create Monthly Update,v1.8.9.4.2 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,2,Create Monthly Update preflight passed,Create Monthly Update preflight passed,0.636,1.115,OK,150.343,0.613,144.679
Create Monthly Update,v1.8.9.4.2 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,3,Monthly Change detail - source sheets located | Current: Raw Data 05.26; Previous: Raw Data 04.,Monthly Change detail - source sheets located | Current: Raw Data; Previous: Raw Data,0.018,1.133,OK,150.343,0.022,144.679
Create Monthly Update,v1.8.9.4.2 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,4,Monthly Change datasets compiled in-memory,Monthly Change datasets compiled in-memory,20.729,21.862,SLOW,150.343,16.675,144.679
Create Monthly Update,v1.8.9.4.2 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,5,Monthly Change detail - template copied: Template - Monthly Change,Monthly Change detail - template copied: Template - Monthly Change,5.319,27.181,OK,150.343,3.976,144.679
Create Monthly Update,v1.8.9.4.2 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,6,Monthly Change detail - report sheet shown,Monthly Change detail - report sheet shown,8.561,35.742,OK,150.343,6.476,144.679
Create Monthly Update,v1.8.9.4.2 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,7,Monthly Change report sheet created from template; full-workbook sheet sorting skipped by design,Monthly Change report sheet created from template; full-workbook sheet sorting skipped by design,0.002,35.744,OK,150.343,0.003,144.679
Create Monthly Update,v1.8.9.4.2 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,8,Monthly Change section layout prepared,Monthly Change section layout prepared,2.205,37.949,OK,150.343,1.627,144.679
Create Monthly Update,v1.8.9.4.2 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,9,Monthly Change section rows populated,Monthly Change section rows populated,5.575,43.524,OK,150.343,4.314,144.679
Create Monthly Update,v1.8.9.4.2 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,10,Monthly Change report drawn and subheaders formatted,Monthly Change report drawn and subheaders formatted,2.993,46.517,OK,150.343,1.801,144.679
Create Monthly Update,v1.8.9.4.2 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,11,Monthly Change index refresh deferred until final organization,Monthly Change index refresh deferred until final organization,0.290,46.807,OK,150.343,0.165,144.679
Create Monthly Update,v1.8.9.4.2 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,12,Create Monthly Update - Monthly Change Report complete: Monthly Change 05.,Create Monthly Update - Monthly Change Report complete: Monthly Change,0.002,46.809,OK,150.343,0.044,144.679
Create Monthly Update,v1.8.9.4.2 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,13,Create Monthly Update - Update Demo P - Locate ongoing Demo P sheet: Demo P,Create Monthly Update - Update Demo P - Locate ongoing Demo P sheet: Demo P,0.017,46.826,OK,150.343,0.021,144.679
Create Monthly Update,v1.8.9.4.2 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,14,Skipped Monthly Change header rows while loading Demo P sync PMRs | Rows:,Skipped Monthly Change header rows while loading Demo P sync PMRs | Rows,1.614,48.440,OK,150.343,1.085,144.679
Create Monthly Update,v1.8.9.4.2 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,15,Create Monthly Update - Update Demo P - Monthly Change PMRs loaded | PMRs:,Create Monthly Update - Update Demo P - Monthly Change PMRs loaded | PMRs,0.003,48.443,OK,150.343,0.004,144.679
Create Monthly Update,v1.8.9.4.2 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,16,Create Monthly Update - Update Demo P - Locate protected Raw Data source before changing Demo P: Raw Data 05.,Create Monthly Update - Update Demo P - Locate protected Raw Data source before changing Demo P: Raw Data,0.037,48.480,OK,150.343,0.035,144.679
Create Monthly Update,v1.8.9.4.2 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,17,Changed Demo P rows processed and flattened from Raw Data in memory | Rows retained:,Changed Demo P rows processed and flattened from Raw Data in memory | Rows retained,3.684,52.164,OK,150.343,3.871,144.679
Create Monthly Update,v1.8.9.4.2 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,18,Create Monthly Update - Update Demo P - Fresh Raw Data rows processed and flattened | Rows:,Create Monthly Update - Update Demo P - Fresh Raw Data rows processed and flattened | Rows,0.003,52.167,OK,150.343,0.003,144.679
Create Monthly Update,v1.8.9.4.2 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,19,Create Monthly Update - Update Demo P - Replacement PMR coverage validated,Create Monthly Update - Update Demo P - Replacement PMR coverage validated,0.004,52.171,OK,150.343,0.003,144.679
Create Monthly Update,v1.8.9.4.2 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,20,Create Monthly Update - Update Demo P - Demo P replacement body built | Retained rows: 267; removed rows: 74; fresh rows:,Create Monthly Update - Update Demo P - Demo P replacement body built | Retained rows: 267; removed rows: 74; fresh rows,0.005,52.176,OK,150.343,0.005,144.679
Create Monthly Update,v1.8.9.4.2 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,21,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - lookup complete,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - lookup complete,0.009,52.185,OK,150.343,0.011,144.679
Create Monthly Update,v1.8.9.4.2 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,22,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - template lookup complete,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - template lookup complete,0.005,52.190,OK,150.343,0.008,144.679
Create Monthly Update,v1.8.9.4.2 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,23,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - template copied for archive sheet,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - template copied for archive sheet,4.920,57.110,OK,150.343,2.844,144.679
Create Monthly Update,v1.8.9.4.2 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,24,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - archive sheet named and placed in configured creation order,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - archive sheet named and placed in configured creation order,8.499,65.609,OK,150.343,7.054,144.679
Create Monthly Update,v1.8.9.4.2 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,25,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - archive columns expanded | Columns:,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - archive columns expanded | Columns,0.447,66.056,OK,150.343,0.326,144.679
Create Monthly Update,v1.8.9.4.2 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,26,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - standard title rows ensured,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - standard title rows ensured,0.416,66.472,OK,150.343,0.533,144.679
Create Monthly Update,v1.8.9.4.2 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,27,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - archive title/header rows written,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - archive title/header rows written,0.009,66.481,OK,150.343,0.011,144.679
Create Monthly Update,v1.8.9.4.2 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,28,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - archive frozen rows ensured,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - archive frozen rows ensured,0.155,66.636,OK,150.343,0.144,144.679
Create Monthly Update,v1.8.9.4.2 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,29,Create Monthly Update - Update Demo P - Archive detail - archive sheet ready: Archive - Demo P,Create Monthly Update - Update Demo P - Archive detail - archive sheet ready: Archive - Demo P,0.751,67.387,OK,150.343,0.216,144.679
Create Monthly Update,v1.8.9.4.2 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,30,Create Monthly Update - Update Demo P - Archive detail - archive headers read | Columns:,Create Monthly Update - Update Demo P - Archive detail - archive headers read | Columns,0.317,67.704,OK,150.343,0.483,144.679
Create Monthly Update,v1.8.9.4.2 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,31,Create Monthly Update - Update Demo P - Archive detail - archive header maps built | Source columns: 80; Archive columns:,Create Monthly Update - Update Demo P - Archive detail - archive header maps built | Source columns: 80; Archive columns,0.002,67.706,OK,150.343,0.002,144.679
Create Monthly Update,v1.8.9.4.2 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,32,Create Monthly Update - Update Demo P - Archive detail - archive payload built | Rows: 74; Columns:,Create Monthly Update - Update Demo P - Archive detail - archive payload built | Rows: 74; Columns,0.003,67.709,OK,150.343,0.003,144.679
Create Monthly Update,v1.8.9.4.2 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,33,Create Monthly Update - Update Demo P - Archive detail - archive row capacity already sufficient | Insert start row: 5; Rows:,Create Monthly Update - Update Demo P - Archive detail - archive row capacity already sufficient | Insert start row: 5; Rows,0.062,67.771,OK,150.343,0.097,144.679
Create Monthly Update,v1.8.9.4.2 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,34,Create Monthly Update - Update Demo P - Archive detail - archive column capacity already sufficient | Columns:,Create Monthly Update - Update Demo P - Archive detail - archive column capacity already sufficient | Columns,0.003,67.774,OK,150.343,0.071,144.679
