sheet,source_log,process_original,process_normalized,run_number_in_same_log,step_number,step_original,step_normalized,step_seconds,total_seconds_at_step,severity,process_run_total_seconds,average_step_seconds_ignoring_dates,average_process_total_seconds_ignoring_dates
Create / Refresh All Templates,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,184,Set template grid from dashboard: Template - Monthly Change (100 rows x 54 cols),Set template grid from dashboard: Template - Monthly Change (100 rows x 54 cols),0.895,102.892,OK,119.558,0.598,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,185,Create template fast path - clear skipped for blank sheet: Template - Monthly Change,Create template fast path - clear skipped for blank sheet: Template - Monthly Change,0.000,102.892,OK,119.558,0.000,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,186,Apply title rows: Template - Monthly Change,Apply title rows: Template - Monthly Change,0.256,103.148,OK,119.558,0.236,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,187,Apply header row: Template - Monthly Change,Apply header row: Template - Monthly Change,0.040,103.188,OK,119.558,0.026,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,188,Skip alternating color rules: Template - Monthly Change,Skip alternating color rules: Template - Monthly Change,0.018,103.206,OK,119.558,0.015,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,189,Apply data row base style: Template - Monthly Change,Apply data row base style: Template - Monthly Change,0.000,103.206,OK,119.558,0.000,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,190,Apply column widths: Template - Monthly Change,Apply column widths: Template - Monthly Change,0.066,103.272,OK,119.558,0.060,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,191,Apply governed text/date/number formats: Template - Monthly Change,Apply governed text/date/number formats: Template - Monthly Change,0.004,103.276,OK,119.558,0.005,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,192,Apply hidden/show column settings: Template - Monthly Change,Apply hidden/show column settings: Template - Monthly Change,0.003,103.279,OK,119.558,0.005,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,193,No existing filter to remove: Template - Monthly Change,No existing filter to remove: Template - Monthly Change,0.425,103.704,OK,119.558,0.296,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,194,Create filter: Template - Monthly Change,Create filter: Template - Monthly Change,0.470,104.174,OK,119.558,0.381,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,195,Apply row heights skipped for template: Template - Monthly Change,Apply row heights skipped for template: Template - Monthly Change,0.000,104.174,OK,119.558,0.000,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,196,Apply full template formatting: Template - Monthly Change,Apply full template formatting: Template - Monthly Change,0.000,104.174,OK,119.558,0.000,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,197,Write metadata/signature: Template - Monthly Change,Write metadata/signature: Template - Monthly Change,0.069,104.243,OK,119.558,0.095,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,198,Final date/number format enforcement: Template - Monthly Change,Final date/number format enforcement: Template - Monthly Change,0.004,104.247,OK,119.558,0.004,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,199,Ensure frozen rows: Template - Monthly Change,Ensure frozen rows: Template - Monthly Change,0.346,104.593,OK,119.558,0.252,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,200,Ensure frozen columns: Template - Monthly Change,Ensure frozen columns: Template - Monthly Change,0.293,104.886,OK,119.558,0.235,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,201,Ensure tab color: Template - Monthly Change,Ensure tab color: Template - Monthly Change,0.183,105.069,OK,119.558,0.206,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,202,Template hide deferred until batch completion: Template - Monthly Change,Template hide deferred until batch completion: Template - Monthly Change,0.000,105.069,OK,119.558,0.000,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,203,Complete full template build: Template - Monthly Change,Complete full template build: Template - Monthly Change,0.000,105.069,OK,119.558,0.000,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,204,Template timing modes: FIRST_BUILD=,Template timing modes: FIRST_BUILD=,0.000,105.069,OK,119.558,0.000,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,205,All template sheets successfully hidden,All template sheets successfully hidden,0.188,105.257,OK,119.558,0.136,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,206,Templates hidden once after template creation,Templates hidden once after template creation,0.002,105.259,OK,119.558,0.004,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,207,Index refreshed after template creation without showing hidden sheets,Index refreshed after template creation without showing hidden sheets,14.299,119.558,SLOW,119.558,9.554,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,208,All report templates refreshed,All report templates refreshed,0.000,119.558,OK,119.558,0.000,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,209,Complete,Complete,0.000,119.558,OK,119.558,0.000,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,1,Create filter: Template - Care Plan Due,Create filter: Template - Care Plan Due,16.789,16.789,OK,79.011,5.987,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,2,Apply row heights skipped for template: Template - Care Plan Due,Apply row heights skipped for template: Template - Care Plan Due,0.000,16.789,OK,79.011,0.000,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,3,Apply full template formatting: Template - Care Plan Due,Apply full template formatting: Template - Care Plan Due,0.000,16.789,OK,79.011,0.000,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,4,Write metadata/signature: Template - Care Plan Due,Write metadata/signature: Template - Care Plan Due,0.076,16.865,OK,79.011,0.069,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,5,Final date/number format enforcement: Template - Care Plan Due,Final date/number format enforcement: Template - Care Plan Due,0.003,16.868,OK,79.011,0.004,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,6,Ensure frozen rows: Template - Care Plan Due,Ensure frozen rows: Template - Care Plan Due,0.145,17.013,OK,79.011,0.152,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,7,Ensure frozen columns: Template - Care Plan Due,Ensure frozen columns: Template - Care Plan Due,0.156,17.169,OK,79.011,0.218,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,8,Ensure tab color: Template - Care Plan Due,Ensure tab color: Template - Care Plan Due,0.222,17.391,OK,79.011,0.203,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,9,Template hide deferred until batch completion: Template - Care Plan Due,Template hide deferred until batch completion: Template - Care Plan Due,0.000,17.391,OK,79.011,0.000,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,10,Complete full template build: Template - Care Plan Due,Complete full template build: Template - Care Plan Due,0.000,17.391,OK,79.011,0.000,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,11,Open/create sheet: Template - Unlocked Care Plan,Open/create sheet: Template - Unlocked Care Plan,5.244,22.635,OK,79.011,3.489,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,12,Template signature mismatch - full build required: Template - Unlocked Care Plan,Template signature mismatch - full build required: Template - Unlocked Care Plan,0.030,22.665,OK,79.011,0.035,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,13,Template refresh decision: FULL_BUILD - Template - Unlocked Care Plan (template sheet did not exist; no stored signature),Template refresh decision: FULL_BUILD - Template - Unlocked Care Plan (template sheet did not exist; no stored signature),0.000,22.665,OK,79.011,0.000,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,14,Template timing mode: FIRST_BUILD - Template - Unlocked Care Plan,Template timing mode: FIRST_BUILD - Template - Unlocked Care Plan,0.000,22.665,OK,79.011,0.000,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,15,Full template build required: Template - Unlocked Care Plan,Full template build required: Template - Unlocked Care Plan,0.000,22.665,OK,79.011,0.000,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,16,Set template grid from dashboard: Template - Unlocked Care Plan (100 rows x 4 cols),Set template grid from dashboard: Template - Unlocked Care Plan (100 rows x 4 cols),0.680,23.345,OK,79.011,0.562,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,17,Create template fast path - clear skipped for blank sheet: Template - Unlocked Care Plan,Create template fast path - clear skipped for blank sheet: Template - Unlocked Care Plan,0.000,23.345,OK,79.011,0.000,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,18,Apply title rows: Template - Unlocked Care Plan,Apply title rows: Template - Unlocked Care Plan,0.160,23.505,OK,79.011,0.207,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,19,Apply header row: Template - Unlocked Care Plan,Apply header row: Template - Unlocked Care Plan,0.015,23.520,OK,79.011,0.020,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,20,Apply alternating color rules: Template - Unlocked Care Plan,Apply alternating color rules: Template - Unlocked Care Plan,0.373,23.893,OK,79.011,0.359,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,21,Apply data row base style: Template - Unlocked Care Plan,Apply data row base style: Template - Unlocked Care Plan,0.000,23.893,OK,79.011,0.000,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,22,Apply column widths: Template - Unlocked Care Plan,Apply column widths: Template - Unlocked Care Plan,1.345,25.238,OK,79.011,0.475,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,23,Apply governed text/date/number formats: Template - Unlocked Care Plan,Apply governed text/date/number formats: Template - Unlocked Care Plan,0.003,25.241,OK,79.011,0.003,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,24,Apply hidden/show column settings: Template - Unlocked Care Plan,Apply hidden/show column settings: Template - Unlocked Care Plan,0.000,25.241,OK,79.011,0.001,85.917
